HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
10823|5355||1|||69/7|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5356||1|||7*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019001132
10823|5357||1|||70/1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5358||1|||70/2|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5359||1|||71*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023223020
10823|5360||1|||73/14|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5361||1|||74*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023223439
10823|5362||1|||74/14|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5363||1|||75|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5364||1|||75/2*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023224008
10823|5365||1|||75/49|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5366||1|||76*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093016
10823|5367||1|||76/1*|||||10|03|07|20||||1|1|000000|010690||||||||||||||||20131024093127
10823|5368||1|||76/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5369||1|||76/12|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5370||1|||76/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093636
10823|5371||1|||76/15*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093712
10823|5372||1|||76/16|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5373||1|||76/17*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093752
10823|5374||1|||76/2*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093225
10823|5375||1|||76/3*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024093311
10823|5376||1|||76/4|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5377||1|||76/6|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5378||1|||76/7|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5379||1|||77*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024094946
10823|5380||1|||77/1*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024095039
10823|5381||1|||79/1*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201012
10823|5382||1|||79/10*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201819
10823|5383||1|||79/11|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5384||1|||79/12|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5385||1|||79/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024202035
10823|5386||1|||79/15*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024202128
10823|5387||1|||79/19*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024202341
10823|5388||1|||79/21*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024202537
10823|5389||1|||79/24*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024203005
10823|5390||1|||79/26|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5391||1|||79/27|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5392||1|||79/28|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5393||1|||79/29|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5394||1|||79/30*|||||10|03|07|20||||1|1|000000|010758||||||||||||||||20131024203048
10823|5395||1|||79/31*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024203141
10823|5396||1|||79/32*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024203228
10823|5397||1|||79/39|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5398||1|||79/4*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201241
10823|5399||1|||79/5*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201355
10823|5400||1|||79/65*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019224840
10823|5401||1|||79/7*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201624
10823|5402||1|||79/79|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5403||1|||79/8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5404||1|||79/9*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024201704
10823|5405||1|||80*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131020213850
10823|5406||1|||84/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131020224719
10823|5407||1|||84/17*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024211828
10823|5408||1|||84/18|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5409||1|||84/19|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5410||1|||84/25*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024212057
10823|5411||1|||84/26|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5412||1|||84/27*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024212239
10823|5413||1|||84/28*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024212455
10823|5414||1|||86*|||||10|03|07|20||||1|1|000000|010813||||||||||||||||20131024203444
10823|5415||1|||88/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024204750
10823|5416||1|||88/15*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024204908
10823|5417||1|||88/8*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024204331
10823|5418||1|||9*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019001406
10823|5419||1|||9/1*|||||10|03|07|20||||1|1|000000|242625||||||||||||||||20131019002333
10823|5420||1|||90/47*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131021125406
10823|5421||1|||90/48|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5422||1|||96*|||||10|03|07|20||||1|1|000000|010822||||||||||||||||20131022173431
10823|5423||1|||98/1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5424||1|||98/100*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019022955
10823|5425||1|||98/101*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019023200
10823|5426||1|||98/103|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5427||1|||98/107|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5428||1|||98/116|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5429||1|||98/120|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5430||1|||98/127 ม.10 ต.ทุ่งสุขลา|||||10|03|07|20||||1|1|000000|243228||||||||||||||||20141022123655
10823|5431||1|||98/128|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5432||1|||98/13|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5433||1|||98/130|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5434||1|||98/131|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5435||1|||98/133*|||||10|03|07|20||||1|1|000000|243230||||||||||||||||20131019035421
10823|5436||1|||98/135|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5437||1|||98/137*|||||10|03|07|20||||1|1|000000|243232||||||||||||||||20131019054032
10823|5438||1|||98/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131022174754
10823|5439||1|||98/140*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019054352
10823|5440||1|||98/141*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019054949
10823|5441||1|||98/143*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019055305
10823|5442||1|||98/150|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5443||1|||98/158*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019061443
10823|5444||1|||98/163|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5445||1|||98/165*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019061857
10823|5446||1|||98/167*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019062918
10823|5447||1|||98/171*|||||10|03|07|20||||1|1|000000|243256||||||||||||||||20131019063528
10823|5448||1|||98/172|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5449||1|||98/173|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5450||1|||98/177|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5451||1|||98/178|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5452||1|||98/21|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5453||1|||98/26|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5454||1|||98/28|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5455||1|||98/36|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5456||1|||98/47|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5457||1|||98/55|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5458||1|||98/69*|||||10|03|07|20||||1|1|000000|243196||||||||||||||||20131022185024
10823|5459||1|||98/70|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5460||1|||98/76*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131022190044
10823|5461||1|||98/77*|||||10|03|07|20||||1|1|000000|243203||||||||||||||||20131022190321
10823|5462||1|||98/8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5463||1|||98/80|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5464||1|||98/83*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131022190421
10823|5465||1|||98/89*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131022190540
10823|5466||1|||98/92|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5467||1|||98/93*|||||10|03|07|20||||1|1|000000|243207||||||||||||||||20131022190753
10823|5468||1|||98/98|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20130724121635
10823|5469||1|||99*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131021131422
10823|5470||1|||99/1*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131021131507
10823|5471||1|||99/2*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024133942
10823|5472||1|||โรงเรียนเทศบาล 1|||||10|03|07|20||||1|1|000000|010900||||||||||||||||20100909173500
10823|5473||1|||โรเงรียนเทศบาล1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5474||1|||วัดแหลมทอง|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5475||1|||4/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5476||1|||4/50|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5477||1|||4/117|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5478||1|||4/229|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5479||1|||4/304|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5480||1|||8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5481||1|||11/2|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5482||1|||11/3|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5483||1|||11/14*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019004631
10823|5484||1|||12|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5485||1|||12/3*|||||10|03|07|20||||1|1|000000|242610||||||||||||||||20131019005723
10823|5486||1|||13|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5487||1|||15|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5488||1|||17/7*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019014841
10823|5489||1|||17/8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5490||1|||39*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023075057
10823|5491||1|||48|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5492||1|||48/17|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5493||1|||48/25|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5494||1|||48/41|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5495||1|||49/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5496||1|||291/30*|||||10|03|07|20||||1|1|000000|243512||||||||||||||||20131028010640
10823|5497||1|||82|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5498||1|||62/84|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5499||1|||50/13|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5500||1|||49/76|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5501||1|||51/22|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20130318111711
10823|5502||1|||130/177|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5503||1|||50/24|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5504||1|||75/66|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5505||1|||56/4|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5506||1|||112/3|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5507||1|||4/12|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5508||1|||4/40|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5509||1|||50/26|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5510||1|||67/2|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5511||1|||50/19|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5512||1|||125/2-3|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5513||1|||68/5|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5514||1|||102/46*|||||10|03|07|20||||1|1|000000|243357||||||||||||||||20131019053043
10823|5515||1|||89/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5516||1|||72/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5517||1|||66*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023220630
10823|5518||1|||51/30|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5519||1|||68/16|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5520||1|||50/111|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5521||1|||4/2|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5522||1|||158/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5523||1|||102/54|||||10|03|07|20||||1|1|000000|243361||||||||||||||||20100909173500
10823|5524||1|||110/49|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5525||1|||88|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5526||1|||77/12|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5527||1|||67/4|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5528||1|||50/118|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5529||1|||67/49*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023221136
10823|5530||1|||50/110|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5531||1|||50/79|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5532||1|||4/63|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5533||1|||89/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5534||1|||114/285|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5535||1|||63/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5536||1|||291/123*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024215006
10823|5537||1|||51/27|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5538||1|||102/72*|||||10|03|07|20||||1|1|000000|243374||||||||||||||||20131021145431
10823|5539||1|||75/38|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5540||1|||119/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5541||1|||89/14|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5542||1|||119/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5543||1|||35/76|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5544||1|||42|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5545||1|||29/1*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019020018
10823|5546||1|||60|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5547||1|||50/78|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5548||1|||3/84|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5549||1|||46/67|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5550||1|||77/2|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5551||1|||67/44|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5552||1|||222/41*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019215326
10823|5553||1|||55/33|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5554||1|||62/47|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5555||1|||62/22|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5556||1|||49/39|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5557||1|||98/122|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5558||1|||108/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5559||1|||55/42|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5560||1|||71/4*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023223153
10823|5561||1|||291/90|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5562||1|||70*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023222840
10823|5563||1|||5/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5564||1|||67/33|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5565||1|||66/4 ม.10 ต.ทุ่งสุขลา อ.ศรีราชา|||||10|03|07|20||||1|1|000000|023787||||||||||||||||20131021104553
10823|5566||1|||50/123|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5567||1|||79/131|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5568||1|||50/45|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5569||1|||55/1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100922100526
10823|5570||1|||62/17*|||||10|03|07|20||||1|1|000000|242879||||||||||||||||20131027145210
10823|5571||1|||77/4*|||||10|03|07|20||||1|1|000000|242775||||||||||||||||20131024095201
10823|5572||1|||19/1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5573||1|||291/31|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5574||1|||90/5*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024210627
10823|5575||1|||72/16|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5576||1|||79/139|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5577||1|||291/24|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5578||1|||198/142|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5579||1|||291/107|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5580||1|||48/31|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5581||1|||67/1*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131023221045
10823|5582||1|||89|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5583||1|||90/44*|||||10|03|07|20||||1|1|000000|243129||||||||||||||||20131021124936
10823|5584||1|||59/33*|||||10|03|07|20||||1|1|000000|242777||||||||||||||||20131028022831
10823|5585||1|||291/109*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024214008
10823|5586||1|||62/38|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5587||1|||56/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5588||1|||185/20|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5589||1|||50/117|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5590||1|||90/54*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131021125649
10823|5591||1|||67/42|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5592||1|||49/37|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5593||1|||222/72|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5594||1|||62/42|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5595||1|||114/44*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131018212644
10823|5596||1|||114/76|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5597||1|||85|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5598||1|||4/27|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5599||1|||89/8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5600||1|||139/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5601||1|||50/54|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5602||1|||76/57|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5603||1|||222/81|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5604||1|||182/10|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5605||1|||76/34*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024094000
10823|5606||1|||100/8|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5607||1|||68/3|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5608||1|||62/79|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5609||1|||41|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5610||1|||50/18|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5611||1|||30/18|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5612||1|||114/14|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5613||1|||222/97*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024130001
10823|5614||1|||83|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5615||1|||67/37|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5616||1|||114/78|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5617||1|||84/41|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5618||1|||102/68|||||10|03|07|20||||1|1|000000|243369||||||||||||||||20100909173500
10823|5619||1|||69/68|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5620||1|||65*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131024013731
10823|5621||1|||199/41|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5622||1|||14/23|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5623||1|||98/170*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019063111
10823|5624||1|||222/50*|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20131019223016
10823|5625||1|||67/45|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5626||1|||62/124|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5627||1|||49/67|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5628||1|||49/40|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5629||1|||49/77|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5630||1|||69/3|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5631||1|||50/44|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5632||1|||79/97|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5633||1|||182/9|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5634||1|||222/35|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5635||1|||69/20|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5636||1|||114/63*|||||10|03|07|20||||1|1|000000|243525||||||||||||||||20131025033123
10823|5637||1|||4/119|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5638||1|||62/36|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5639||1|||62/28|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5640||1|||67/48|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5641||1|||13/1|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5642||1|||75/236|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|5643||1|||99/46|||||10|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
